"Original Url","Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://synergyhealth.org/degenerative-disc-disease-treatment/","https://synergyhealth.org/degenerative-disc-disease-treatment/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.178","","https://synergyhealth.org/conditions/degenerative-disc-disease/","HTTP Redirect","","","1.1","","","","","","https://synergyhealth.org/degenerative-disc-disease-treatment/","2026-08-11 14:05:00"
"https://synergyhealth.org/did-you-know-mendelson-kornblum-orthopedics-has-same-day-appointments-for-acute-injuries/","https://synergyhealth.org/did-you-know-mendelson-kornblum-orthopedics-has-same-day-appointments-for-acute-injuries/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.161","","https://synergyhealth.org/did-you-know-mendelson-orthopedics-has-same-day-appointments-for-acute-injuries/","HTTP Redirect","","","1.1","","","","","","https://synergyhealth.org/did-you-know-mendelson-kornblum-orthopedics-has-same-day-appointments-for-acute-injuries/","2026-08-11 14:05:01"
"https://synergyhealth.org/did-you-know-si-joint-is-a-significant-cause-of-low-back-pain/","https://synergyhealth.org/did-you-know-si-joint-is-a-significant-cause-of-low-back-pain/","text/html; charset=UTF-8","200","OK","Indexable","","Did You Know SI Joint is a Significant Cause of Low Back Pain? | Post Synergy Health","84","754","The sacroiliac joint (SI joint) is located in the pelvis; it links the iliac bones (pelvis) to the sacrum (lowest part of the spine above the tailbone). It...","158","909","","0","Did You Know SI Joint is a Significant Cause of Low Back Pain?","62","","0","Expert Insights, Delivered to Your Inbox","40","Other Posts You Might Like","26","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://synergyhealth.org/did-you-know-si-joint-is-a-significant-cause-of-low-back-pain/","","","","","","230035","38276","38276","14.663","","2102","340","6.182","58.889","Fairly Hard","10.859","0","1","","13","4","0","1.680","338","220","0","12","10","0","","","","","6e1b0ba2060ed877ec6aee1e8d6e8827","0.592","Tue, 11 Aug 2026 18:05:01 GMT","","","","en-US","1.1","","","","","","https://synergyhealth.org/did-you-know-si-joint-is-a-significant-cause-of-low-back-pain/","2026-08-11 14:05:01"
"https://synergyhealth.org/free-webinar-chronic-lower-back-lower-extremity-pain/","https://synergyhealth.org/free-webinar-chronic-lower-back-lower-extremity-pain/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.556","","","","","","1.1","","","","","","https://synergyhealth.org/free-webinar-chronic-lower-back-lower-extremity-pain/","2026-08-11 14:05:01"
"https://synergyhealth.org/herniated-disc-microdiscectomy/","https://synergyhealth.org/herniated-disc-microdiscectomy/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.522","","","","","","1.1","","","","","","https://synergyhealth.org/herniated-disc-microdiscectomy/","2026-08-11 14:05:01"
"https://synergyhealth.org/insurance-billing/self-pay-spine-neck-back/","https://synergyhealth.org/insurance-billing/self-pay-spine-neck-back/","text/html; charset=UTF-8","200","OK","Indexable","","Self-Pay Spine, Neck, & Back | Page Synergy Health","50","452","Self-Pay Spine, Neck & Back provided by Synergy Health Partners | Mendelson Orthopedics & Spine.","96","629","","0","Self-Pay Spine, Neck, & Back Packages — Clear Costs, Fast Care.","63","","0","Questions About Self-Pay?","25","","0","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://synergyhealth.org/insurance-billing/self-pay-spine-neck-back/","","","","","","250208","38730","38730","14.837","","1924","328","5.866","52.611","Fairly Hard","9.749","0","2","","6","1","0","0.420","340","220","0","18","16","0","","","","","792d81749f937e27d737f27c54737cb9","0.126","Tue, 11 Aug 2026 18:05:01 GMT","","","","en-US","1.1","","","","","","https://synergyhealth.org/insurance-billing/self-pay-spine-neck-back/","2026-08-11 14:05:01"
"https://synergyhealth.org/locations/clinic-locations/southfield/spine-neck/","https://synergyhealth.org/locations/clinic-locations/southfield/spine-neck/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.473","","","","","","1.1","","","","","","https://synergyhealth.org/locations/clinic-locations/southfield/spine-neck/","2026-08-11 14:05:01"
"https://synergyhealth.org/mendelson-kornblum-orthopedics-is-a-multi-specialty-practice-that-offers-hope-and-relief-for-chronic-pain-sufferers/","https://synergyhealth.org/mendelson-kornblum-orthopedics-is-a-multi-specialty-practice-that-offers-hope-and-relief-for-chronic-pain-sufferers/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.223","","https://synergyhealth.org/mendelson-orthopedics-is-a-multi-specialty-practice-that-offers-hope-and-relief-for-chronic-pain-sufferers/","HTTP Redirect","","","1.1","","","","","","https://synergyhealth.org/mendelson-kornblum-orthopedics-is-a-multi-specialty-practice-that-offers-hope-and-relief-for-chronic-pain-sufferers/","2026-08-11 14:05:01"
"https://synergyhealth.org/mendelson-kornblum-orthopedics-pain-management-spine-is-recognized-five-times-in-hour-magazine-top-docs-2011/","https://synergyhealth.org/mendelson-kornblum-orthopedics-pain-management-spine-is-recognized-five-times-in-hour-magazine-top-docs-2011/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.212","","https://synergyhealth.org/mendelson-orthopedics-pain-management-spine-is-recognized-five-times-in-hour-magazine-top-docs-2011/","HTTP Redirect","","","1.1","","","","","","https://synergyhealth.org/mendelson-kornblum-orthopedics-pain-management-spine-is-recognized-five-times-in-hour-magazine-top-docs-2011/","2026-08-11 14:05:01"
"https://synergyhealth.org/minimally-invasive-lumbar-decompression-mild-procedure/","https://synergyhealth.org/minimally-invasive-lumbar-decompression-mild-procedure/","text/html; charset=UTF-8","200","OK","Indexable","","Minimally Invasive Lumbar Decompression (MILD procedure) | Post Synergy Health","78","733","What condition does MILD treat? MILD is a procedure to treat lumbar spinal stenosis. Lumbar spinal stenosis is a common condition in which there is gradual narrowing in...","171","1085","","0","Minimally Invasive Lumbar Decompression (MILD procedure)","56","","0","Expert Insights, Delivered to Your Inbox","40","Other Posts You Might Like","26","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://synergyhealth.org/minimally-invasive-lumbar-decompression-mild-procedure/","","","","","","228904","37716","37716","14.448","","2089","334","6.254","55.140","Fairly Hard","10.968","0","1","","12","3","0","1.260","338","220","0","13","11","0","","","","","bdff10a2029cc6d1c1f22c61361a8081","0.092","Tue, 11 Aug 2026 16:46:23 GMT","","","","en-US","1.1","","","","","","https://synergyhealth.org/minimally-invasive-lumbar-decompression-mild-procedure/","2026-08-11 14:05:01"
"https://synergyhealth.org/neck-back-care/","https://synergyhealth.org/neck-back-care/","text/html; charset=UTF-8","200","OK","Indexable","","Neck & Back Care | Post Synergy Health","38","352","The team at Synergy Health Partners | Mendelson Orthopedics share a unified goal: helping you achieve better physical health and return to the life you love!","157","987","","0","Neck & Back Care","16","","0","Spine Neck10.1","14","Expert Insights, Delivered to Your Inbox","40","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://synergyhealth.org/neck-back-care/","","","","","","232518","37998","37998","14.556","","1933","331","5.840","50.833","Fairly Hard","10.473","0","1","","7","2","0","0.840","344","222","0","17","15","0","","","","","b1498ee8d21ac2a334c43373b6927eff","0.546","Tue, 11 Aug 2026 18:05:02 GMT","","","","en-US","1.1","","","","","","https://synergyhealth.org/neck-back-care/","2026-08-11 14:05:01"
"https://synergyhealth.org/neck-pain-post/","https://synergyhealth.org/neck-pain-post/","text/html; charset=UTF-8","200","OK","Indexable","","Neck Pain | Post Synergy Health","31","284","The cervical spine comprises of the first 7 vertebrae. It supports the weight of the head and allows its smooth movement. Neck pain refers to pain or discomfort...","163","1021","","0","Neck Pain","9","Causes","6","Expert Insights, Delivered to Your Inbox","40","Other Posts You Might Like","26","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://synergyhealth.org/neck-pain-post/","","","","","","229730","38208","38208","14.637","","2125","340","6.250","53.904","Fairly Hard","11.081","0","1","","14","4","0","1.680","338","220","0","13","11","0","","","","","cd38d59b606d3493ce689a425f67c06c","0.550","Tue, 11 Aug 2026 18:05:02 GMT","","","","en-US","1.1","","","","","","https://synergyhealth.org/neck-pain-post/","2026-08-11 14:05:01"
"https://synergyhealth.org/orthopedic-urgent-care/","https://synergyhealth.org/orthopedic-urgent-care/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.192","","https://synergyhealth.org/specialty/orthopedic-services/","HTTP Redirect","","","1.1","","","","","","https://synergyhealth.org/orthopedic-urgent-care/","2026-08-11 14:05:01"
"https://synergyhealth.org/our-providers/","https://synergyhealth.org/our-providers/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.163","","https://synergyhealth.org/providers/","HTTP Redirect","","","1.1","","","","","","https://synergyhealth.org/our-providers/","2026-08-11 14:05:01"
"https://synergyhealth.org/our-providers/david-mendelson-md/","https://synergyhealth.org/our-providers/david-mendelson-md/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.178","","https://synergyhealth.org/providers/david-mendelson-md/","HTTP Redirect","","","1.1","","","","","","https://synergyhealth.org/our-providers/david-mendelson-md/","2026-08-11 14:05:02"
"https://synergyhealth.org/our-providers/goo/","https://synergyhealth.org/our-providers/goo/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.555","","","","","","1.1","","","","","","https://synergyhealth.org/our-providers/goo/","2026-08-11 14:05:02"
"https://synergyhealth.org/our-providers/orthopedics/herbert-mendelson-md/","https://synergyhealth.org/our-providers/orthopedics/herbert-mendelson-md/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.491","","","","","","1.1","","","","","","https://synergyhealth.org/our-providers/orthopedics/herbert-mendelson-md/","2026-08-11 14:05:02"
"https://synergyhealth.org/our-providers/orthopedics/katie-rashid-sports-medicine/","https://synergyhealth.org/our-providers/orthopedics/katie-rashid-sports-medicine/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.495","","","","","","1.1","","","","","","https://synergyhealth.org/our-providers/orthopedics/katie-rashid-sports-medicine/","2026-08-11 14:05:02"
"https://synergyhealth.org/our-providers/pain-management/daniel-feldman-md/","https://synergyhealth.org/our-providers/pain-management/daniel-feldman-md/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.533","","","","","","1.1","","","","","","https://synergyhealth.org/our-providers/pain-management/daniel-feldman-md/","2026-08-11 14:05:02"
"https://synergyhealth.org/our-providers/pain-management/jason-mulawa-md/","https://synergyhealth.org/our-providers/pain-management/jason-mulawa-md/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.528","","","","","","1.1","","","","","","https://synergyhealth.org/our-providers/pain-management/jason-mulawa-md/","2026-08-11 14:05:02"
"https://synergyhealth.org/our-providers/podiatry/deepali-darji-podiatrist/","https://synergyhealth.org/our-providers/podiatry/deepali-darji-podiatrist/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.511","","","","","","1.1","","","","","","https://synergyhealth.org/our-providers/podiatry/deepali-darji-podiatrist/","2026-08-11 14:05:02"
"https://synergyhealth.org/our-providers/rheumatology/shironda-stewart-md/","https://synergyhealth.org/our-providers/rheumatology/shironda-stewart-md/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.524","","","","","","1.1","","","","","","https://synergyhealth.org/our-providers/rheumatology/shironda-stewart-md/","2026-08-11 14:05:02"
"https://synergyhealth.org/our-providers/spine/andres-munk-md/","https://synergyhealth.org/our-providers/spine/andres-munk-md/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.472","","","","","","1.1","","","","","","https://synergyhealth.org/our-providers/spine/andres-munk-md/","2026-08-11 14:05:02"
"https://synergyhealth.org/our-providers/spine/joel-phillips-md/","https://synergyhealth.org/our-providers/spine/joel-phillips-md/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.514","","","","","","1.1","","","","","","https://synergyhealth.org/our-providers/spine/joel-phillips-md/","2026-08-11 14:05:03"
"https://synergyhealth.org/our-providers/spine/martin-b-kornblum-md/","https://synergyhealth.org/our-providers/spine/martin-b-kornblum-md/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.586","","","","","","1.1","","","","","","https://synergyhealth.org/our-providers/spine/martin-b-kornblum-md/","2026-08-11 14:05:03"
"https://synergyhealth.org/providers/","https://synergyhealth.org/providers/","text/html; charset=UTF-8","200","OK","Indexable","","Find an Orthopedic or Spine Doctor Near You | Synergy Health","60","542","Browse 70+ orthopedic surgeons, spine specialists, podiatrists, and physical therapists serving Livonia, Sterling Heights, Southfield, Troy, and Port Huron. Filter by specialty and location. Same-week appointments available.","224","1399","","0","Find A Doctor","13","","0","All Providers","13","Ready for Answers? Your Recovery Journey Starts Here","52","follow, index","","","https://synergyhealth.org/providers/","https://synergyhealth.org/providers/page/2/","","","","","759606","57386","57386","21.983","","2546","641","3.972","59.489","Fairly Hard","4.557","0","1","","677","238","0","100.000","601","274","0","8","6","0","","","","","2a4f1893db00d225a1befe80a5f1c1be","0.132","Tue, 11 Aug 2026 17:14:36 GMT","","","","en-US","1.1","","","","","","https://synergyhealth.org/providers/","2026-08-11 14:05:03"
"https://synergyhealth.org/providers/aaron-wienczak-otrl/","https://synergyhealth.org/providers/aaron-wienczak-otrl/","text/html; charset=UTF-8","200","OK","Indexable","","Aaron Wienczak, OTRL | Provider Synergy Health","46","426","Hand therapy specialist working toward certified hand therapist status—comprehensive occupational therapy services integrated with orthopedic care.","147","953","","0","Aaron Wienczak, OTRL","20","","0","Learn More About Aaron Wienczak, OTRL","37","Real Results. Real Stories.","27","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://synergyhealth.org/providers/aaron-wienczak-otrl/","","","","","","272207","43583","43583","16.696","","2427","427","5.684","53.757","Fairly Hard","9.994","0","2","","17","5","0","2.100","333","218","0","10","7","0","","","","","78c69fed5f765ab3c5076b7e4b640f0b","0.605","Tue, 11 Aug 2026 18:05:03 GMT","","","","en-US","1.1","","","","","","https://synergyhealth.org/providers/aaron-wienczak-otrl/","2026-08-11 14:05:03"
"https://synergyhealth.org/providers/adelisa-zahirovic-pa-c/","https://synergyhealth.org/providers/adelisa-zahirovic-pa-c/","text/html; charset=UTF-8","200","OK","Indexable","","Adelisa Zahirovic, PA-C | Provider Synergy Health","49","430","Providing comprehensive care across multiple specialties with extensive clinical training in orthopedics, pain management, and dermatology—all backed by Synergy's integrated approach.","183","1181","","0","Adelisa Zahirovic, PA-C","23","","0","Learn More About Dr. Zahirovic","30","What You Can Expect","19","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://synergyhealth.org/providers/adelisa-zahirovic-pa-c/","","","","","","263297","42465","42465","16.268","","2174","379","5.736","45.705","Hard","9.954","0","2","","13","3","0","1.260","333","218","0","11","7","0","","","","","96352e848a2419381c521f5a5d7cb974","0.503","Tue, 11 Aug 2026 18:05:03 GMT","","","","en-US","1.1","","","","","","https://synergyhealth.org/providers/adelisa-zahirovic-pa-c/","2026-08-11 14:05:03"
"https://synergyhealth.org/providers/alice-mendelson-md/","https://synergyhealth.org/providers/alice-mendelson-md/","text/html; charset=UTF-8","200","OK","Indexable","","Alice Mendelson, MD | Provider Synergy Health","45","411","Board-certified orthopedic surgeon with special expertise in women's bone health and fracture prevention—part of Synergy's comprehensive musculoskeletal team.","158","1034","","0","Alice Mendelson, MD","19","","0","Learn More About Dr. Mendelson","30","Real Results. Real Stories.","27","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://synergyhealth.org/providers/alice-mendelson-md/","","","","","","301036","47253","47253","18.102","","3267","604","5.409","61.847","Normal","10.656","0","2","","58","38","0","15.970","335","219","0","11","7","0","","","","","75a02f24e8da7d3dc92ab70d5b341fe8","0.582","Tue, 11 Aug 2026 18:05:04 GMT","","","","en-US","1.1","","","","","","https://synergyhealth.org/providers/alice-mendelson-md/","2026-08-11 14:05:03"
"https://synergyhealth.org/providers/amy-hauxwell-otrl-cht/","https://synergyhealth.org/providers/amy-hauxwell-otrl-cht/","text/html; charset=UTF-8","200","OK","Indexable","","Amy Hauxwell, OTRL, CHT | Provider Synergy Health","49","457","Certified Hand Therapist (CHT) with over 14 years at Synergy—from acute care to specialized hand therapy, all coordinated with your orthopedic team.","148","951","","0","Amy Hauxwell, OTRL, CHT","23","","0","Learn More About Amy Hauxwell, OTRL, CHT","40","What You Can Expect","19","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://synergyhealth.org/providers/amy-hauxwell-otrl-cht/","","","","","","260227","41967","41967","16.077","","2109","371","5.685","47.630","Hard","9.814","0","2","","16","5","0","2.100","332","218","0","10","7","0","","","","","9c5c1ed3a2514bf0aa690c0a3aa5dccd","0.509","Tue, 11 Aug 2026 18:05:04 GMT","","","","en-US","1.1","","","","","","https://synergyhealth.org/providers/amy-hauxwell-otrl-cht/","2026-08-11 14:05:03"
"https://synergyhealth.org/providers/amy-mazurek-dpt/","https://synergyhealth.org/providers/amy-mazurek-dpt/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.161","","https://synergyhealth.org/providers/amy-mazurek-mpt/","HTTP Redirect","","","1.1","","","","","","https://synergyhealth.org/providers/amy-mazurek-dpt/","2026-08-11 14:05:03"
"https://synergyhealth.org/providers/amy-mazurek-mpt/","https://synergyhealth.org/providers/amy-mazurek-mpt/","text/html; charset=UTF-8","200","OK","Indexable","","Amy Mazurek, MPT | Provider Synergy Health","42","398","Expert physical therapist providing personalized rehabilitation as part of Synergy's comprehensive musculoskeletal team—seamless coordination with orthopedic specialists, pain management, and surgery under one roof.","215","1394","","0","Amy Mazurek, MPT","16","","0","Learn More About Amy Mazurek, MPT","33","What You Can Expect","19","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://synergyhealth.org/providers/amy-mazurek-mpt/","","","","","","258313","41505","41505","15.900","","2082","365","5.704","47.368","Hard","9.804","0","2","","16","5","0","2.100","334","218","0","8","6","0","","","","","96907ae6a2a7246582682a291a1bd030","0.568","Tue, 11 Aug 2026 18:05:04 GMT","","","","en-US","1.1","","","","","","https://synergyhealth.org/providers/amy-mazurek-mpt/","2026-08-11 14:05:03"
"https://synergyhealth.org/providers/andres-munk-md/","https://synergyhealth.org/providers/andres-munk-md/","text/html; charset=UTF-8","200","OK","Indexable","","Andres Munk, MD | Orthopedic & Spine Provider | Synergy Health","62","566","Dr. Andres Munk treats the full range of spine conditions.","58","360","","0","Andres Munk, MD","15","","0","Learn More About Dr. Munk","25","Real Results. Real Stories.","27","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://synergyhealth.org/providers/andres-munk-md/","","","","","","300279","47430","47430","18.170","","3195","593","5.388","65.000","Normal","10.466","0","2","","40","26","0","10.920","335","219","0","11","7","0","","","","","2d990f2de8771079ea6d16025da49227","0.617","Tue, 11 Aug 2026 18:05:04 GMT","","","","en-US","1.1","","","","","","https://synergyhealth.org/providers/andres-munk-md/","2026-08-11 14:05:04"
"https://synergyhealth.org/providers/andrew-cox-pa-c/","https://synergyhealth.org/providers/andrew-cox-pa-c/","text/html; charset=UTF-8","200","OK","Indexable","","Andrew Cox, PA-C | Provider Synergy Health","42","384","Regional Director of Operations bringing leadership excellence and comprehensive patient care coordination across Synergy's integrated network.","143","922","","0","Andrew Cox, PA-C","16","","0","Learn More About Dr. Cox","24","What You Can Expect","19","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://synergyhealth.org/providers/andrew-cox-pa-c/","","","","","","259638","41896","41896","16.050","","2150","373","5.764","48.744","Hard","9.945","0","2","","12","3","0","1.260","335","219","0","8","6","0","","","","","2fbf45ebed1b62a62c214d5cbb88e4f6","0.505","Tue, 11 Aug 2026 18:05:04 GMT","","","","en-US","1.1","","","","","","https://synergyhealth.org/providers/andrew-cox-pa-c/","2026-08-11 14:05:04"
"https://synergyhealth.org/providers/anna-babushkina-md/","https://synergyhealth.org/providers/anna-babushkina-md/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.179","","https://synergyhealth.org/providers/specialty/hand-wrist/","HTTP Redirect","","","1.1","","","","","","https://synergyhealth.org/providers/anna-babushkina-md/","2026-08-11 14:05:04"
"https://synergyhealth.org/providers/anna-krinke-pt-dpt/","https://synergyhealth.org/providers/anna-krinke-pt-dpt/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.480","","","","","","1.1","","","","","","https://synergyhealth.org/providers/anna-krinke-pt-dpt/","2026-08-11 14:05:04"
"https://synergyhealth.org/providers/anthony-j-oddo-do/","https://synergyhealth.org/providers/anthony-j-oddo-do/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","0","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.168","","https://synergyhealth.org/providers/anthony-oddo-do/","HTTP Redirect","","","1.1","","","","","","https://synergyhealth.org/providers/anthony-j-oddo-do/","2026-08-11 14:05:04"
"https://synergyhealth.org/providers/anthony-oddo-do/","https://synergyhealth.org/providers/anthony-oddo-do/","text/html; charset=UTF-8","200","OK","Indexable","","Anthony J. Oddo, DO | Provider Synergy Health","45","408","Director of Pain Management at Synergy—comprehensive spine pain care with imaging, injections, PT, and surgery coordination all under one roof.","143","925","","0","Anthony J. Oddo, DO","19","","0","Learn More About Dr. Oddo","25","Real Results. Real Stories.","27","index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://synergyhealth.org/providers/anthony-oddo-do/","","","","","","300339","46801","46801","17.929","","3188","581","5.487","65.608","Normal","10.343","0","2","","21","8","0","3.360","335","219","0","11","7","0","","","","","4e893f78448fa41a48c6be71d5e049e7","0.548","Tue, 11 Aug 2026 18:05:05 GMT","","","","en-US","1.1","","","","","","https://synergyhealth.org/providers/anthony-oddo-do/","2026-08-11 14:05:04"
